label,text,token
1,"of course i'm not nervous, i'm hyperventilating for fun  ","['course', 'nervous', 'hyperventilating', 'fun']"
0, we ll take that bad at all,"['take', 'bad']"
0, haha go to icelands x,"['haha', 'go', 'iceland', 'x']"
1,i just love it when my knee clicks  smiling_face_with_open_mouth_and_smiling_eyes    unamused_face ,"['love', 'knee', 'click', 'smiling_face_with_open_mouth_and_smiling_eyes', 'unamused_face']"
1,"  ""unity we stand"" all white people  ","['unity', 'stand', 'white', 'people']"
1, who france? impede free market capitalism? socialists? no    not france     shocker   uber rocks  suck it france ,"['france', 'impede', 'free', 'market', 'capitalism', 'socialist', 'france', 'shocker', 'uber', 'rock', 'suck', 'france']"
0, finalsweekgotmelike ugh  make it stop   finals  finalsweek  ewu ,"['finalsweekgotmelike', 'ugh', 'make', 'stop', 'final', 'finalsweek', 'ewu']"
1,2 a m  trips to walmart for mess are always fun  ,"['2', 'trip', 'walmart', 'mess', 'always', 'fun']"
1,   fuck yeah! 600 more viewers! ,"['fuck', 'yeah', '600', 'viewer']"
0, a lot of ingredients  more specifically     like a lot a lot,"['lot', 'ingredient', 'specifically', 'like', 'lot', 'lot']"
1,so glad y'all can be awesome now   ,"['glad', 'awesome']"
0,  do you wanna cry? that's how you cry  omg,"['wanna', 'cry', 'cry', 'omg']"
0,"  oh aye, i'll give you that   )","['oh', 'aye', 'give']"
1,always nice when a 40 year old man you don't know calls you pretty ,"['always', 'nice', '40', 'year', 'old', 'man', 'know', 'call', 'pretty']"
0,  i expected some sort of apple quip but that's why you guys do the jokes and i do the news tbh,"['expected', 'sort', 'apple', 'quip', 'guy', 'joke', 'news', 'tbh']"
0," mostly lrs stores, just depends on who gets what  i'd say i tend to split between    ","['mostly', 'lr', 'store', 'depends', 'get', 'say', 'tend', 'split']"
1,extending trade and not telling the people about the extended trade  best idea ever! ,"['extending', 'trade', 'telling', 'people', 'extended', 'trade', 'best', 'idea', 'ever']"
1,nypd blog    don't you feel safe and protected?   icantbreathe,"['nypd', 'blog', 'feel', 'safe', 'protected', 'icantbreathe']"
0,"my professors moustache is so uneven, mohstash would be ashamed right now","['professor', 'moustache', 'uneven', 'mohstash', 'would', 'ashamed', 'right']"
1,"no reply day! i mean, week!  happiness ","['reply', 'day', 'mean', 'week', 'happiness']"
1,up all night took 4 hour nap i'm ready for work ,"['night', 'took', '4', 'hour', 'nap', 'ready', 'work']"
0, can you come shovel my driveway? you owe me for helping you become the man you are today   givingback,"['come', 'shovel', 'driveway', 'owe', 'helping', 'become', 'man', 'today', 'givingback']"
0,my life on a daily basis   notreally  lcsbeauty  followme  lblogger ,"['life', 'daily', 'basis', 'notreally', 'lcsbeauty', 'followme', 'lblogger']"
1,wow they seem to be so turnt ,"['wow', 'seem', 'turnt']"
0, you are sleeping? wake up the next ac game has been leaked!!!!!  acvictory ,"['sleeping', 'wake', 'next', 'ac', 'game', 'leaked', 'acvictory']"
0,heaven help the fool who did her wrong,"['heaven', 'help', 'fool', 'wrong']"
1,i hate plane rides but i wanna go to so many different countries ,"['hate', 'plane', 'ride', 'wanna', 'go', 'many', 'different', 'country']"
1,"oh lord!  rt  rt  before becoming an actor, tom cruise wanted to be a catholic priest ","['oh', 'lord', 'rt', 'rt', 'becoming', 'actor', 'tom', 'cruise', 'wanted', 'catholic', 'priest']"
1,"not a fun day for my mouth    two teeth rebonded, one reengaged, and now i get to have my wisdom teeth out  soexcited ","['fun', 'day', 'mouth', 'two', 'teeth', 'rebonded', 'one', 'reengaged', 'get', 'wisdom', 'teeth', 'soexcited']"
0,ummm can i please have  for christmas?! dang he looks great tonight  why did i not go to this thing tonight?,"['ummm', 'please', 'christmas', 'dang', 'look', 'great', 'tonight', 'go', 'thing', 'tonight']"
1,yet another rainy goshen concert night umbrella_with_rain_drops  violin   surprised ,"['yet', 'another', 'rainy', 'goshen', 'concert', 'night', 'umbrella_with_rain_drops', 'violin', 'surprised']"
1,write hundred tweets on kejriwal every day and then go on to declare that he is irrelevant when it comes to indian politics! ,"['write', 'hundred', 'tweet', 'kejriwal', 'every', 'day', 'go', 'declare', 'irrelevant', 'come', 'indian', 'politics']"
0,sinking my teeth in to why the sps failed in vt,"['sinking', 'teeth', 'sps', 'failed', 'vt']"
1,"while politicians are busy in scuffles  pakarmy is doing their job yet maligned  "" 2 pakarmy ","['politician', 'busy', 'scuffle', 'pakarmy', 'job', 'yet', 'maligned', '2', 'pakarmy']"
1, yay!!!! it works   hatewhenthingsdontworkright,"['yay', 'work', 'hatewhenthingsdontworkright']"
1,idk what i love more how cold my western civ class is or western civ  ,"['idk', 'love', 'cold', 'western', 'civ', 'class', 'western', 'civ']"
0,are you excited for the new  blackberry  classic  smartphone? check out this article by  ,"['excited', 'new', 'blackberry', 'classic', 'smartphone', 'check', 'article']"
0, going ,['going']
0, on stage at  flzjingleball at the  in  tampa  iheartradio ,"['stage', 'flzjingleball', 'tampa', 'iheartradio']"
0,alright who was dreaming about me last night because i could not for the life of me fall asleep ,"['alright', 'dreaming', 'last', 'night', 'could', 'life', 'fall', 'asleep']"
1,isnt it the best when youre really tired then when you finally get in bed youre wide awake? i love it ,"['isnt', 'best', 'youre', 'really', 'tired', 'finally', 'get', 'bed', 'youre', 'wide', 'awake', 'love']"
1,travel and tourism this morning my favourite lesson whoooo ,"['travel', 'tourism', 'morning', 'favourite', 'lesson', 'whoooo']"
0, 3 but 350 girl friends    drambarish  upcoming movies ,"['3', '350', 'girl', 'friend', 'drambarish', 'upcoming', 'movie']"
0,  can we bring back youkilis? remember when 30 year old youk charged mound   19 year old porcello dropped him?  redsox,"['bring', 'back', 'youkilis', 'remember', '30', 'year', 'old', 'youk', 'charged', 'mound', '19', 'year', 'old', 'porcello', 'dropped', 'redsox']"
0, amazing  i love this team  they scrap and always find a way! 15 6     indeed   dcrising,"['amazing', 'love', 'team', 'scrap', 'always', 'find', 'way', '15', '6', 'indeed', 'dcrising']"
0, would wear this  proudly    size  nz hahaha,"['would', 'wear', 'proudly', 'size', 'nz', 'hahaha']"
1,san diego is amazing and i'm never coming home ,"['san', 'diego', 'amazing', 'never', 'coming', 'home']"
1,my favorite part of dislocating my shoulder is now being able to feel it roll  around in the socket ,"['favorite', 'part', 'dislocating', 'shoulder', 'able', 'feel', 'roll', 'around', 'socket']"
1,successful morning doing my essay      christmasshopping,"['successful', 'morning', 'essay', 'christmasshopping']"
0,knock knock  sketchy  dignity  smile  funtimes  brotherskeeper  whosonfirst  holiday  shenanigans    ,"['knock', 'knock', 'sketchy', 'dignity', 'smile', 'funtimes', 'brotherskeeper', 'whosonfirst', 'holiday', 'shenanigan']"
0,gah! desperately trying to bust this cold!,"['gah', 'desperately', 'trying', 'bust', 'cold']"
1,yay! more worthless windows 8 1 updates  computer still never sleeps hibernates on its own   fixit  fail  microsoft ,"['yay', 'worthless', 'window', '8', '1', 'update', 'computer', 'still', 'never', 'sleep', 'hibernates', 'fixit', 'fail', 'microsoft']"
1,  your application is already filled up waiting for you to turn 21,"['application', 'already', 'filled', 'waiting', 'turn', '21']"
0, miley  cyrus  is   the  bad  influence   sources say patrick schwarzenegger is!  miley cyrus has been dating    ,"['miley', 'cyrus', 'bad', 'influence', 'source', 'say', 'patrick', 'schwarzenegger', 'miley', 'cyrus', 'dating']"
0,just watched the last ever one tree hill  i'm an emotional wreck and it's not even 9 o'clock,"['watched', 'last', 'ever', 'one', 'tree', 'hill', 'emotional', 'wreck', 'even', '9', 'clock']"
1,makes perfect sense to get mad about something that happen 4  years ago  ,"['make', 'perfect', 'sense', 'get', 'mad', 'something', 'happen', '4', 'year', 'ago']"
0,are we too young to understand,"['young', 'understand']"
1,  lovely on carnoustie beach this morning      soggybreeks,"['lovely', 'carnoustie', 'beach', 'morning', 'soggybreeks']"
0,if this year wld be filled w all these rainy days it wont be so cool a cool way to start e year,"['year', 'wld', 'filled', 'w', 'rainy', 'day', 'wont', 'cool', 'cool', 'way', 'start', 'e', 'year']"
0,  landlord collects  rent from  honeybees in  beehive      bee  honey  italianbees ,"['landlord', 'collect', 'rent', 'honeybee', 'beehive', 'bee', 'honey', 'italianbees']"
1,i only bought a few people gifts this year  flushed_face  flushed_face  flushed_face  flushed_face   ,"['bought', 'people', 'gift', 'year', 'flushed_face', 'flushed_face', 'flushed_face', 'flushed_face']"
1,well done  for making it possible to get emergency messages to a member of staff  ,"['well', 'done', 'making', 'possible', 'get', 'emergency', 'message', 'member', 'staff']"
1,now i remember why i buy books online   servicewithasmile ,"['remember', 'buy', 'book', 'online', 'servicewithasmile']"
1, i see your response time on your dm's is as good as your phone lines   just no hold music  legendary service guys ,"['see', 'response', 'time', 'dm', 'good', 'phone', 'line', 'hold', 'music', 'legendary', 'service', 'guy']"
1,thanks for clearing everything up koenig   serialbrady,"['thanks', 'clearing', 'everything', 'koenig', 'serialbrady']"
1,that moment when  babyboomer next to you philosophize about the lacking  communication skills of  generationy      newwaytocommunicate,"['moment', 'babyboomer', 'next', 'philosophize', 'lacking', 'communication', 'skill', 'generationy', 'newwaytocommunicate']"
1, your busy staff  standing about when people queue  joke ,"['busy', 'staff', 'standing', 'people', 'queue', 'joke']"
1, dallas  traffic i sure missed you!  at downtown dallas traffic ,"['dallas', 'traffic', 'sure', 'missed', 'downtown', 'dallas', 'traffic']"
0,"i e  cutting gov't spending, as harper has done w  public sector jobs, injures the economy   multiplier effect of those jobs  cdnpoli 2 2","['e', 'cutting', 'gov', 'spending', 'harper', 'done', 'w', 'public', 'sector', 'job', 'injures', 'economy', 'multiplier', 'effect', 'job', 'cdnpoli', '2', '2']"
1, reminds of me of myself when i was younger  ,"['reminds', 'younger']"
0,fear   loathing in las ukras    politics  russia  ukraine ,"['fear', 'loathing', 'la', 'ukras', 'politics', 'russia', 'ukraine']"
0,"somebody wake me up early tomorrow ive been facing weird aches in my back since early december  ,  and why do u think that relates madaka","['somebody', 'wake', 'early', 'tomorrow', 'ive', 'facing', 'weird', 'ache', 'back', 'since', 'early', 'december', 'u', 'think', 'relates', 'madaka']"
1, so funny lolololol ,"['funny', 'lolololol']"
1," so we can see reigns do a lame superman punch   a spear? gee, can't wait!  raw ","['see', 'reign', 'lame', 'superman', 'punch', 'spear', 'gee', 'wait', 'raw']"
0, np  nowplaying  nowlistening  music  of dying on your birthday by  senses fail from the  album   let it e    ,"['np', 'nowplaying', 'nowlistening', 'music', 'dying', 'birthday', 'sens', 'fail', 'album', 'let', 'e']"
1,i love cold winter days cause i never know when my car decides not to start  expressionless_face  ,"['love', 'cold', 'winter', 'day', 'cause', 'never', 'know', 'car', 'decides', 'start', 'expressionless_face']"
1,  time to listen to ppl complain bout their lot in life bec they cudnt make themselves anything??? yay!!!! ,"['time', 'listen', 'ppl', 'complain', 'bout', 'lot', 'life', 'bec', 'cudnt', 'make', 'anything', 'yay']"
1,i picked a great night to not want to sleep  ,"['picked', 'great', 'night', 'want', 'sleep']"
1,"it's hot, it's humid   you're wearing uggs  wow  nice style! ","['hot', 'humid', 'wearing', 'uggs', 'wow', 'nice', 'style']"
1,omg yes  7 30 finals on a friday are my favorite   smiling_face_with_heart shaped_eyes  heavy_black_heart   information_desk_person  ,"['omg', 'yes', '7', '30', 'final', 'friday', 'favorite', 'smiling_face_with_heart', 'shaped_eyes', 'heavy_black_heart', 'information_desk_person']"
0, it's really difficult not to bark back at my pms ing daughter  when bae tweets about you  ,"['really', 'difficult', 'bark', 'back', 'pm', 'ing', 'daughter', 'bae', 'tweet']"
0,  kick raiola out of the league   scumbag  repeatoffender  onegameisnotenough,"['kick', 'raiola', 'league', 'scumbag', 'repeatoffender', 'onegameisnotenough']"
1,today is awesome! ,"['today', 'awesome']"
1,"oh, joy! 'tis the season for ""christmas came early"" leads    dobetter","['oh', 'joy', 'ti', 'season', 'christmas', 'came', 'early', 'lead', 'dobetter']"
0,it's freezing out there   very hazy      just want to go home ,"['freezing', 'hazy', 'want', 'go', 'home']"
1,can't wait to see that he has not talked to me and that he will never do it  ,"['wait', 'see', 'talked', 'never']"
0, because i find people with different ideas and ways of life interesting ,"['find', 'people', 'different', 'idea', 'way', 'life', 'interesting']"
0,just ordered 10 new pairs of underwear from victoria secret  smiling_face_with_heart shaped_eyes   yay,"['ordered', '10', 'new', 'pair', 'underwear', 'victoria', 'secret', 'smiling_face_with_heart', 'shaped_eyes', 'yay']"
0, big  match  verdict  tottenham's  chelsea  loss  was   another  dark  night  at  the      there was no end to    ,"['big', 'match', 'verdict', 'tottenham', 'chelsea', 'loss', 'another', 'dark', 'night', 'end']"
0," what do you order at kona grill? for ""fast food"" sushi, that place is delish ","['order', 'kona', 'grill', 'fast', 'food', 'sushi', 'place', 'delish']"
1,"here's an ""it's cold and i had to scrape windows so i'm sad"" selfie   gotta love living that hotel life  ","['cold', 'scrape', 'window', 'sad', 'selfie', 'gotta', 'love', 'living', 'hotel', 'life']"
1,"lol, who throws middle fingers up in pictures anymore? oh, you're bad  ","['lol', 'throw', 'middle', 'finger', 'picture', 'anymore', 'oh', 'bad']"
0,"day 9 ""something your reading""  decemberchallenge  lovehistory lovenonfiction   white_heavy_check_mark  at our cosy house ","['day', '9', 'something', 'reading', 'decemberchallenge', 'lovehistory', 'lovenonfiction', 'white_heavy_check_mark', 'cosy', 'house']"
1,climate change redux  californians experience drought   voted for bonds to cover climate changed  now we have most rain in 100 years  ,"['climate', 'change', 'redux', 'californian', 'experience', 'drought', 'voted', 'bond', 'cover', 'climate', 'changed', 'rain', '100', 'year']"
